id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,predictions
6430500293,20141112T000000,395000,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,0,98103,47.6897,-122.354,1160,4080,125838.3
6450300840,20150427T000000,499000,4,3.75,2560,5250,2,0,0,3,7,1900,660,1963,2006,98133,47.7326,-122.342,1400,5250,43673.4
1189000225,20150402T000000,420000,2,1.75,1200,3136,1,0,0,3,7,800,400,1904,2005,98122,47.6132,-122.297,1330,3164,72979.9
7804700020,20140812T000000,961500,3,2.5,3910,14000,2,0,0,3,10,3910,0,1999,0,98008,47.6374,-122.12,2280,14000,260355.3
9542300430,20150331T000000,833000,4,1.75,2260,12238,1,0,0,3,9,2260,0,1967,0,98005,47.5976,-122.178,2430,10204,405318.6
1775930440,20140623T000000,479000,3,2.25,2110,11319,2,0,0,4,8,2110,0,1978,0,98072,47.742,-122.105,1860,11319,448674.7
1725059182,20140701T000000,1150000,4,2.5,3340,10422,2,0,0,3,10,3340,0,1996,0,98033,47.6515,-122.197,1770,9490,390525
3992700130,20140708T000000,267000,3,1,1400,8100,1.5,0,0,3,6,1400,0,1944,0,98125,47.7124,-122.289,1420,8100,95266.5
824069193,20140911T000000,555000,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,0,98075,47.5882,-122.07,3030,34848,396066.9
3904910480,20140731T000000,490000,3,2.5,2010,9725,2,0,0,4,8,2010,0,1987,0,98029,47.568,-122.018,1850,6858,237805
2877102651,20140529T000000,619000,4,2,2300,3400,1.5,0,0,5,8,1550,750,1915,0,98117,47.678,-122.361,1670,4200,174861
9289100170,20141031T000000,569950,5,2.75,2510,28185,1,0,0,4,7,1600,910,1963,0,98155,47.7719,-122.282,2910,14880,88976.2
3797000680,20141125T000000,549000,3,2,1340,3000,2,0,0,5,7,1340,0,1905,0,98103,47.6857,-122.349,1120,3000,21233.9
3378900020,20141023T000000,422500,3,1.75,1560,7245,1.5,0,0,3,7,1560,0,1962,1985,98052,47.6868,-122.119,2220,8502,93467.3
4180300050,20140801T000000,400000,4,3.5,3350,9681,1,0,1,3,7,2140,1210,1980,0,98198,47.3978,-122.322,2580,9681,368917.4
7852010670,20140709T000000,692500,4,2.75,3710,7984,2,0,0,3,9,3710,0,1999,0,98065,47.5352,-121.868,2950,7984,688237.5
8562890280,20140626T000000,310000,4,2.5,2430,5499,2,0,0,3,8,2430,0,2002,0,98042,47.3779,-122.125,2890,5190,249298
3991400080,20141216T000000,499900,3,1.75,2430,8820,1,0,2,3,8,1630,800,1977,0,98178,47.4972,-122.233,2390,10050,230800.6
8651510020,20140827T000000,492000,3,2.25,2100,7335,2,0,0,3,8,2100,0,1983,0,98074,47.647,-122.061,2050,8930,351520.3
3924500130,20150506T000000,460000,2,2.5,1880,40575,1,0,0,3,9,1880,0,1987,0,98024,47.5614,-121.899,1930,32935,378740
2533300130,20140716T000000,800000,3,2.5,1630,2640,2,0,0,5,8,1630,0,1919,0,98119,47.6452,-122.371,1630,3000,287545.6
510002995,20150407T000000,832600,4,1,1640,4200,1.5,0,0,3,7,1640,0,1925,0,98103,47.6601,-122.332,1730,3990,147844.7
3825500080,20150318T000000,470000,4,2.75,2310,7350,1,0,0,3,8,1670,640,1989,0,98011,47.7505,-122.182,2600,6077,76367.8
8682231190,20141021T000000,542000,2,2,1930,4500,1,0,0,3,8,1930,0,2003,0,98053,47.7104,-122.031,1670,5200,311117
9412400185,20140619T000000,1309500,4,4.5,4750,13912,2,0,2,3,10,3600,1150,2005,0,98118,47.5332,-122.265,3600,22124,81762
7893804790,20141010T000000,308130,4,2.5,2300,7500,1,0,3,2,7,1650,650,1959,0,98198,47.4125,-122.33,2300,7500,306217
3630070010,20150311T000000,310000,2,1,1050,2699,1,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1240,2671,138458.4
723049132,20141022T000000,235000,2,1,1500,8015,1,0,0,3,6,1500,0,1947,0,98146,47.5027,-122.348,1130,8015,53736.5
1432600415,20140919T000000,215000,3,1,1150,7560,1,0,0,4,6,1150,0,1958,0,98058,47.4613,-122.184,1230,7560,111352.8
3306200010,20140605T000000,210000,4,1.5,1920,10403,1,0,0,3,7,1370,550,1959,0,98023,47.2987,-122.366,1550,9619,52235.9
425069102,20141126T000000,730000,4,2.75,3660,150282,2,0,0,3,10,3660,0,1990,0,98053,47.6813,-122.048,3090,53578,450478.8
1683600130,20141210T000000,245000,3,1.75,1720,9342,1,0,0,4,7,1140,580,1981,0,98092,47.3177,-122.182,1330,7540,201223.7
3741600020,20140915T000000,540000,3,2.25,2100,20018,1,0,4,3,8,1470,630,1948,0,98166,47.4544,-122.366,2410,17196,228312.8
5412101150,20150203T000000,299000,4,2.5,2400,6078,2,0,0,3,8,2400,0,2001,0,98001,47.2606,-122.285,2406,7642,220416.6
509000020,20141118T000000,510000,3,2.5,2540,40106,2,0,0,3,10,2540,0,1991,0,98074,47.6037,-122.043,3190,71797,302006.3
1311500020,20140703T000000,198000,4,1.75,2080,7200,1,0,0,4,7,1050,1030,1966,0,98001,47.3385,-122.282,1500,7350,33529.1
662350050,20140523T000000,950000,5,3.25,3400,7452,2,0,0,3,10,3400,0,1999,0,98007,47.6141,-122.136,2650,8749,203501.6
3327020290,20150220T000000,300000,4,1.75,2200,7600,2,0,0,3,8,2200,0,1978,0,98092,47.3131,-122.191,1910,7600,163403.7
1086100130,20140904T000000,528000,5,1.75,2140,8580,1,0,0,3,7,1200,940,1962,0,98033,47.6625,-122.178,1600,9206,448314
2111011060,20140618T000000,507000,5,3.25,3850,16249,2,0,2,3,9,3030,820,2002,0,98092,47.3324,-122.168,2640,7393,225235.2
7852090280,20150219T000000,770000,4,3.25,4270,6384,2,0,0,3,9,3060,1210,2001,0,98065,47.5362,-121.874,2850,6285,481858
2873000780,20150220T000000,255000,3,1.75,1340,7210,1,0,0,4,7,1340,0,1975,0,98031,47.4182,-122.167,1370,7210,193510
3530470190,20150505T000000,220000,1,1.5,1100,3451,1.5,0,0,4,8,1100,0,1978,0,98198,47.3829,-122.322,1400,4560,175653.8
5014600440,20150223T000000,690700,5,2.75,2870,5349,2,0,0,3,9,2870,0,2005,0,98059,47.5405,-122.187,2800,5000,447297.1
5049800005,20140627T000000,447000,2,1,1320,8380,1,0,0,3,7,1320,0,1953,0,98177,47.705,-122.367,1290,8025,349475.3
7443001470,20140520T000000,755000,6,2,2150,4505,1,0,0,3,7,1270,880,1952,0,98119,47.6514,-122.369,1740,4505,456843.6
2771604640,20150313T000000,700000,4,1.5,2470,6000,1.5,0,0,3,7,1480,990,1940,0,98199,47.6365,-122.391,2140,4000,647133.6
7140200280,20140715T000000,250000,4,2.75,1910,7700,1,0,0,4,7,1000,910,1980,0,98030,47.369,-122.17,1880,7875,85561.1
3793500780,20140510T000000,320000,3,2.5,2130,6969,2,0,0,3,7,2130,0,2003,0,98038,47.3655,-122.027,1670,9545,267602
5525400420,20140514T000000,565000,4,2.5,2240,14667,2,0,0,4,9,2240,0,1989,0,98059,47.5276,-122.161,2410,11243,366075.7
7986400305,20150424T000000,754300,5,2.75,1800,4500,2,0,0,4,7,1680,120,1939,0,98107,47.6648,-122.358,1730,4500,432383.8
3619600143,20140505T000000,650000,3,1.5,2160,9000,1,0,2,4,8,1400,760,1949,0,98177,47.7241,-122.369,3010,9000,466760.9
7787890050,20150218T000000,529888,4,2.5,3140,8455,2,0,0,3,8,3140,0,2003,0,98059,47.4866,-122.147,3140,7391,12243.8
2780700050,20141106T000000,432000,3,2.5,1920,9812,2,0,0,3,8,1920,0,2000,0,98028,47.7633,-122.243,1830,10534,337529.5
5595900280,20150318T000000,235000,3,1,1050,7670,1.5,0,0,5,7,1050,0,1955,0,98022,47.2046,-121.996,1220,7670,53890.2
7203220130,20150127T000000,994900,4,3.5,3695,6556,2,0,0,3,9,3695,0,2014,0,98053,47.683,-122.015,4160,6786,153019.7
9406540130,20150403T000000,489000,4,2.5,3910,8442,2,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7576,324914.2
9526600250,20150420T000000,800000,4,2.75,3010,7427,2,0,0,3,8,3010,0,2010,0,98052,47.7068,-122.112,3000,4929,722129.7
9542900190,20140516T000000,370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,0,98034,47.7237,-122.181,1510,8088,203505.8
3840700653,20141212T000000,436000,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525,101905.2
6084200080,20140528T000000,395000,3,2.5,2250,3757,2,0,0,3,7,2250,0,2006,0,98059,47.4787,-122.129,2250,4556,291959.8
3705900130,20140523T000000,377691,5,1.75,2120,8399,1,0,0,4,7,1320,800,1942,0,98133,47.7621,-122.335,2120,8398,339427.5
3333002385,20150417T000000,370000,5,3,2220,5185,2,0,3,3,7,2220,0,2003,0,98118,47.543,-122.29,2340,6316,271875.7
3904910050,20141023T000000,515000,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,0,98029,47.5688,-122.019,1900,5893,416345.9
5556900080,20140926T000000,169000,3,1,910,7686,1,0,0,3,7,910,0,1969,0,98001,47.3405,-122.288,1020,7686,158051.3
4443800415,20150321T000000,475000,3,1,1270,4268,1,0,0,3,7,1270,0,1921,0,98117,47.6848,-122.392,1310,4080,249373.8
3791400250,20150425T000000,420000,3,2.5,2480,6180,2,0,0,3,9,2480,0,1999,0,98031,47.4044,-122.208,2870,6180,379112.5
9551201585,20140701T000000,1297000,6,2.75,2630,9420,2,0,0,5,9,2510,120,1900,0,98103,47.6695,-122.337,1540,4969,1040928.9
7856620050,20150225T000000,822000,3,2,2410,13300,2,0,0,3,9,1840,570,1985,0,98006,47.5632,-122.148,2930,10900,287660.3
9320200050,20141216T000000,1500000,4,2.75,2930,25697,1,0,0,4,9,2310,620,1964,0,98004,47.6264,-122.226,3810,20681,490727
1954420380,20150330T000000,485000,3,2.25,1570,6810,1,0,0,3,8,1180,390,1988,0,98074,47.6176,-122.044,1620,6584,100873.1
740500010,20140807T000000,270000,4,1,1900,8505,1,0,0,3,7,1200,700,1956,0,98055,47.4406,-122.196,1440,8505,179799.7
6673050020,20150401T000000,300000,6,2.5,2590,11250,1,0,0,4,8,1390,1200,1978,0,98055,47.4608,-122.196,2270,8360,265419.8
1853081060,20150416T000000,878000,4,2.5,3810,7728,2,0,0,3,9,3810,0,2007,0,98074,47.5925,-122.058,3290,7728,73590.5
6308000020,20150403T000000,590000,3,2.5,2290,4203,2,0,0,3,9,2290,0,2001,0,98006,47.5441,-122.172,2290,5089,341612.2
1720800305,20141119T000000,611900,1,2.25,1220,2100,2,0,2,4,8,1220,0,1946,1979,98033,47.6703,-122.204,3150,6000,427658.2
1682000280,20150319T000000,240000,3,1.75,1100,7373,1,0,0,4,7,1100,0,1968,0,98092,47.3124,-122.183,1430,8415,195652.8
3814800280,20150417T000000,395000,4,2.5,2810,10951,2,0,0,3,8,2810,0,2003,0,98092,47.3249,-122.187,1680,6625,220175.1
3352402195,20140716T000000,169000,3,1,890,7110,1,0,0,3,6,890,0,1957,0,98178,47.4971,-122.261,1100,8375,111575.4
9320600170,20150324T000000,200500,3,2,1280,14972,1,0,0,3,7,1280,0,1963,0,98031,47.4129,-122.209,1800,9698,104947.6
5205000250,20150410T000000,308000,3,2.5,2320,7140,2,0,0,3,8,2320,0,1990,0,98003,47.275,-122.295,2360,7955,59119.8
9264920250,20140710T000000,290256,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,0,98023,47.3136,-122.344,2340,7885,19810.7
2473101190,20150427T000000,279950,3,1.75,1530,8800,1,0,0,4,7,1040,490,1967,0,98058,47.4483,-122.158,1530,8690,71648
5437820020,20140807T000000,195000,3,1.75,1580,7875,1,0,0,3,7,1580,0,1979,0,98022,47.1958,-122.003,1560,8314,158672.6
4067600275,20140826T000000,630000,3,1,1360,13000,1,0,0,5,6,1360,0,1945,0,98010,47.3359,-122.033,1890,19650,76440
6447300345,20150406T000000,1160000,4,3,2680,15438,2,0,2,3,8,2680,0,1902,1956,98039,47.6109,-122.226,4480,14406,83195.5
3905100280,20140701T000000,478000,3,2.25,1640,3896,2,0,0,3,8,1640,0,1994,0,98029,47.5689,-122.006,1780,3999,106136.1
9285800275,20140814T000000,835000,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,1990,98126,47.5705,-122.381,1990,5792,241919.8
1891100130,20150417T000000,639000,3,2.25,1400,2421,2,0,0,3,9,1400,0,2005,0,98034,47.695,-122.169,1500,2743,257026.9
1592000250,20141013T000000,623000,4,2.75,2300,12633,2,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246,518961.4
2328800130,20141217T000000,220000,3,1.75,1900,7680,1,0,0,3,7,1260,640,1959,0,98178,47.5081,-122.266,2000,7740,137328.4
6067910130,20150325T000000,526000,3,2.25,2000,18099,1,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000,394751.1
3333002790,20150123T000000,243500,2,1,900,5016,1,0,0,3,6,900,0,1948,0,98118,47.542,-122.282,1420,5184,216852.3
9478400080,20140512T000000,750000,4,2.5,2980,4930,2,0,0,3,9,2890,90,2000,0,98006,47.5445,-122.12,2980,6099,575557.2
3450300020,20150318T000000,329000,4,2,1850,9126,1,0,0,5,7,1850,0,1963,0,98059,47.5009,-122.164,1730,9110,86107
2663000050,20140926T000000,525000,4,1,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102,47.6275,-122.321,1610,4000,287925.3
3145600250,20150317T000000,190000,2,1,670,3101,1,0,0,4,6,670,0,1948,0,98118,47.5546,-122.274,1660,4100,86104.3
6206100130,20140626T000000,772650,4,2.5,2660,10800,1,0,0,3,7,2660,0,1955,2014,98005,47.5894,-122.172,2640,10800,635177.9
8944320420,20140710T000000,355000,3,2.5,2110,4038,2,0,0,4,8,2110,0,1989,0,98042,47.3875,-122.153,2110,3727,88737.5
224069145,20150401T000000,650000,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677,395544.6
3363900280,20150311T000000,678500,3,2.75,1210,3600,1.5,0,2,5,7,1210,0,1910,0,98103,47.6798,-122.354,1630,3910,26799
7504110050,20140626T000000,669950,4,2.5,2670,11877,2,0,0,3,9,2670,0,1996,0,98074,47.6327,-122.036,2430,11333,217328.3
624100950,20150311T000000,850000,3,2.25,3000,18450,1,0,0,3,10,3000,0,1983,0,98077,47.7274,-122.062,2980,12304,399480.3
9416400020,20140827T000000,572000,3,2.75,2200,3885,2,0,0,3,8,2200,0,2002,0,98074,47.6171,-122.028,2710,6000,118124
3578400950,20140801T000000,492450,3,1.75,1540,13002,1,0,0,2,8,1200,340,1984,0,98074,47.6231,-122.044,1620,10098,331157.3
4100000050,20141030T000000,813000,3,1.75,2080,11866,1,0,0,3,8,2080,0,1960,0,98005,47.5872,-122.173,2240,10696,299282.4
3475000080,20140828T000000,710000,3,2,1780,9732,1,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200,133503.1
7871500345,20141202T000000,792500,3,1.5,1960,2400,2,0,0,3,8,1330,630,1911,0,98119,47.6423,-122.37,2090,4000,688439.2
8857600680,20150313T000000,285900,5,1.5,1690,7725,1.5,0,0,4,7,1690,0,1961,0,98032,47.3859,-122.288,1690,7739,57335
2817100430,20150511T000000,389000,3,2,2080,12972,1,0,0,4,7,1250,830,1981,0,98070,47.3733,-122.432,1530,10089,224106.5
7649400170,20141205T000000,675000,3,2.25,2070,2833,2,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794,327714.6
4048400185,20141022T000000,352000,2,0.75,760,33801,1,0,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504,156375
3303960250,20150507T000000,1050000,4,3.25,4020,11588,2,0,0,3,11,4020,0,2000,0,98059,47.5217,-122.155,3190,8066,248525.6
2785000480,20150108T000000,768500,4,1.75,3620,10400,1,0,0,4,8,1820,1800,1965,0,98005,47.6069,-122.167,2410,10400,630298
2926049400,20141226T000000,500000,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160,321428.8
5452302195,20141230T000000,685000,3,2.5,1460,8800,1,0,0,4,7,1460,0,1956,0,98040,47.5895,-122.232,2200,8800,550687.4
3528900980,20140523T000000,648475,4,2.75,2250,5700,1,0,0,3,8,1200,1050,1951,0,98109,47.6406,-122.344,1720,3850,470651.4
3886901795,20150422T000000,655000,6,5,2850,6600,2,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900,500666.9
1868900675,20140912T000000,895000,4,2.75,2640,4000,2,0,0,5,8,1730,910,1925,0,98115,47.6727,-122.297,1530,3740,171947.1
4031000290,20150408T000000,195000,3,1,1310,9554,1,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845,118727.4
9264960480,20141208T000000,368000,4,2.5,2720,7350,2,0,0,3,9,2720,0,1989,0,98023,47.3028,-122.35,2570,8336,289973.9
3303980680,20150228T000000,997000,4,3.5,3430,13609,2,0,0,3,11,3430,0,2001,0,98059,47.5196,-122.151,3880,11614,495555.5
1775930010,20141222T000000,335000,3,2.75,1990,19991,1,0,0,3,7,1340,650,1977,0,98072,47.7434,-122.106,1750,9775,207391.8
3329520170,20140521T000000,250000,3,2,1170,7258,1,0,0,3,7,1170,0,1984,0,98001,47.3333,-122.266,1410,7750,68024.3
9321010130,20150312T000000,278500,3,1.75,1390,8980,1,0,0,4,8,1390,0,1985,0,98022,47.2015,-122.005,1770,9085,127061.9
7696600020,20150128T000000,260000,4,1.5,1540,7300,2,0,0,3,7,1540,0,1973,0,98001,47.3317,-122.276,1580,7650,218023.3
2690600005,20141001T000000,162500,2,1,760,6141,1,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120,34071.7
923049323,20140714T000000,239000,4,1,1280,8316,1,0,0,3,6,1280,0,1950,0,98168,47.4989,-122.302,1310,7830,169998.3
6705870080,20141121T000000,600000,4,2.5,2990,5122,2,0,0,3,8,2990,0,2004,0,98075,47.5773,-122.055,3140,7875,381352.4
3797710010,20150428T000000,350000,4,2.25,1770,7778,2,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591,26309.6
98030630,20141215T000000,852500,5,3.75,3830,8131,2,0,0,3,10,3830,0,2005,0,98075,47.5837,-121.971,3570,7290,566471.3
8106300840,20140721T000000,485000,3,2.5,2870,5490,2,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,5442,221185.4
1074100020,20141007T000000,299000,3,1,1520,8320,1,0,0,3,6,1520,0,1953,0,98133,47.7699,-122.335,1500,8320,54400
418000010,20150422T000000,227450,2,1,660,6509,1,0,0,4,5,660,0,1952,0,98056,47.4938,-122.171,970,5713,97191.1
1782000130,20140523T000000,383000,3,1,1800,5612,1,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250,48516.5
2124079093,20150112T000000,835000,2,3.25,3570,392475,1,0,0,3,9,2370,1200,1998,0,98024,47.5448,-121.93,3190,217800,791190.1
9828702890,20150211T000000,760000,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,740666.2
3797001815,20150217T000000,532500,2,1,820,3000,1,0,0,4,7,820,0,1924,0,98103,47.6842,-122.348,1490,3000,226816
6979900080,20141125T000000,635000,3,2.5,3610,26359,1,0,0,3,8,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427,133315.7
7319900345,20140825T000000,438500,3,2,1490,3072,1,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072,349315.3
4346300010,20140618T000000,545500,3,2.5,1560,9361,1.5,0,0,4,7,1360,200,1936,0,98108,47.5591,-122.295,1670,6244,172443
2432000130,20150414T000000,675000,3,1.75,1660,9549,1,0,0,3,7,1660,0,1956,0,98033,47.6503,-122.198,2090,9549,240699.7
9165100130,20140618T000000,450000,3,1.75,1180,4080,1,0,0,4,6,760,420,1928,0,98117,47.6825,-122.391,1490,4080,180224.9
844000425,20141223T000000,199999,3,1,960,10815,1,0,0,5,5,960,0,1900,0,98010,47.3091,-122.006,1330,10815,143137.6
6076500364,20140910T000000,375000,3,1.5,1630,16170,1,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931,229630.3
9238430430,20150430T000000,600000,4,2.25,2260,43847,2,0,0,3,8,2260,0,1982,0,98072,47.7713,-122.129,2470,37304,594779.9
2854800095,20140708T000000,292600,3,1.5,1520,7123,1,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023,245761.2
31200020,20150319T000000,1038000,5,2.75,3050,8904,1,0,0,4,8,1650,1400,1956,0,98040,47.5709,-122.214,2920,8904,1011717.7
5364200381,20141010T000000,610000,3,1,1000,4959,1,0,0,3,8,1000,0,1945,0,98105,47.6629,-122.277,2240,4959,471545
1515910290,20140825T000000,397450,4,2.5,2650,9451,2,0,0,4,8,2650,0,1993,0,98042,47.3693,-122.129,2510,8850,167935.8
3459000020,20150414T000000,382000,3,2.25,1750,15528,1,0,0,3,8,1270,480,1963,0,98155,47.7739,-122.274,2170,12000,351954.2
3303000130,20150116T000000,370000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,148919.3
3303000130,20150428T000000,520000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,52225.6
3235100080,20140701T000000,260000,2,1,770,7906,1,0,0,4,6,770,0,1948,0,98155,47.766,-122.32,990,7906,57546.3
7284900460,20141120T000000,890000,4,2.5,3370,7200,2,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200,871107.4
6332940020,20140826T000000,344000,5,2,2130,8412,1,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310,7474,62422.1
8802400415,20140625T000000,205000,3,1,1050,8498,1,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.203,1340,8498,81026.5
4131500190,20150507T000000,379000,5,2.5,2803,8550,1,0,0,3,8,2803,0,1963,2011,98003,47.3032,-122.306,1810,8550,314658.1
7524400250,20140822T000000,424240,3,2,2080,12094,2,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,213557.8
7524400250,20141124T000000,589950,3,2,2080,12094,2,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,385956.6
4441300440,20140512T000000,582000,4,1.75,2120,4650,1,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,508190.1
1898200080,20150312T000000,349000,3,2.5,2550,7709,2,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250,37545.6
1245003375,20150408T000000,658000,3,1,1290,12005,1,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000,313939.2
3574300250,20141029T000000,294000,5,2.75,1790,5000,1.5,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400,5000,95081.9
5071400104,20140626T000000,690000,5,3.5,2720,7598,2,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.283,2430,7728,437444.2
9287801150,20150423T000000,600000,3,1,1040,5000,1.5,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440,4400,297228.4
8651431100,20150116T000000,199990,3,1,840,5200,1,0,0,3,6,840,0,1969,2014,98042,47.3685,-122.077,870,5200,68322.7
236500010,20141209T000000,220000,3,1.75,1650,8850,1,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,44547.4
1441800250,20150126T000000,440000,4,2.25,2080,15750,1,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960,10500,63721.6
8929000050,20140904T000000,439990,4,2.5,1540,1994,2,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,327032.7
98030660,20150311T000000,815000,4,2.5,3880,7208,2,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221,674109.3
3905100380,20150421T000000,535000,4,2.25,1860,3766,2,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,419475.9
1140000050,20141126T000000,215000,3,1.75,1280,10016,1,0,0,4,7,1280,0,1975,0,98003,47.2823,-122.333,1670,9764,144693.2
5561000010,20150223T000000,605000,3,2.5,3200,35012,1.5,0,0,3,8,2100,1100,1965,0,98027,47.4651,-121.993,2690,35100,378737.1
8856920250,20140530T000000,349900,3,2.5,2200,7278,2,0,0,3,8,2200,0,1990,0,98058,47.4624,-122.132,2190,8580,142977.7
5100402668,20150218T000000,495000,3,1,1570,5510,1,0,0,4,7,1070,500,1940,0,98115,47.6942,-122.319,1770,6380,316180.4
2426049180,20141014T000000,515100,3,2.5,2074,4900,2,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.233,1840,7382,60523.7
205000010,20140624T000000,620000,4,2.5,2450,55387,2,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730,38827,353547.4
7504060020,20150122T000000,657500,4,2.25,2520,10370,2,0,0,3,9,2520,0,1980,0,98074,47.6377,-122.049,2848,12682,381878.7
4204400098,20150119T000000,250000,5,1.75,2190,8250,1,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,123839.1
4204400098,20150421T000000,385000,5,1.75,2190,8250,1,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,309298.8
2131200766,20140522T000000,307000,3,1.5,2320,7500,1,0,0,3,7,2320,0,1976,0,98019,47.7413,-121.979,1480,10000,113434
7760400480,20150513T000000,288000,3,2.5,1370,9253,1,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253,92730.9
1863900225,20141028T000000,226450,3,1.75,1730,7200,1.5,0,0,4,6,1730,0,1944,0,98032,47.3774,-122.236,860,7200,24084.7
1787600224,20150310T000000,390000,3,2.5,1640,6991,1,0,0,3,7,1110,530,1967,0,98125,47.7255,-122.327,1860,7342,123935.2
323089134,20140930T000000,350000,3,1,1300,10236,1,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,127628.3
7663700759,20141201T000000,368000,3,1.5,1560,7884,1,0,0,3,7,1060,500,1969,0,98125,47.7312,-122.298,1820,9000,32438.5
3856904970,20140818T000000,469000,2,1,1120,4284,1,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,346059.6
1126059007,20150323T000000,865000,3,2.25,2670,150270,2,0,0,3,9,2670,0,1985,0,98072,47.7601,-122.134,3080,81054,29371.3
2473002850,20150113T000000,515000,5,2.5,3810,15916,1.5,0,0,5,8,3810,0,1967,0,98058,47.4521,-122.14,2470,11662,466873.9
1112700130,20150123T000000,410000,3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560,42297.8
121059007,20140808T000000,210000,4,1,1200,43560,1,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,49302.3
2896600020,20150325T000000,460000,3,1.75,1520,7700,1,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,78818.1
9264900660,20140919T000000,241500,4,2.5,2500,9654,1,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839,154151
7754900280,20140623T000000,322200,4,2.25,2010,19000,2,0,0,4,8,2010,0,1975,0,98042,47.3734,-122.119,1950,19626,319025.7
9282801950,20140818T000000,279000,4,1,1210,6000,1.5,0,2,3,7,1210,0,1943,0,98178,47.5026,-122.234,1470,6000,232691.3
3123039063,20140908T000000,303000,2,1,1100,27007,1,0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746,91476,20726.5
